FileTimestamp;Rows
2013-04-03;2027

SettlementStatus;PaymentType;PaymentMethod;TransactionID;UniqueID;ShortID;ChannelName;CustomerCountry;Valuedate;RequestTimestamp;Brand;Separator;Credit Trn Amount;Debit Trn Amount;Trn Ccy;Separator;Gross Funding Amount;Separator;Net Funding Amount;Funding Ccy;Separator;Total Fees;Fee Ccy;Settlement Account;Separator;Acq Fx;Separator;Settlement Fx;Separator;Settlement Amt;Settlement ccy
ACK;RG;CC;99135_moneybookerspsp_cc;8a83948b3c6ce22e013ca5ddf43a1a83;4850.5960.0658;USD;US ;2013-02-04;2013-02-04 15:40:52;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;99135_moneybookerspsp_cc;8a83948b3c6ce22e013ca5ddf5281a93;0727.4274.0242;USD;US ;2013-02-04;2013-02-04 15:40:52;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;99135_moneybookerspsp_cc;8a83948b3c6ce22e013ca5ddf4ab1a8e;6224.9855.4130;USD;US ;2013-02-04;2013-02-04 15:40:52;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;24593_moneybookerspsp_cc;8a8394903c6ce40e013ca5de26806092;3482.2462.6962;USD;US ;2013-02-04;2013-02-04 15:41:04;AMEX;2;0;7200;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;24593_moneybookerspsp_cc;8a8394903c6ce40e013ca5de28e0609e;7433.6161.8194;USD;US ;2013-02-04;2013-02-04 15:41:05;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;99140_moneybookerspsp_cc;8a83948a3c6ce40d013ca5eeb71b0edd;0579.7879.0162;USD;US ;2013-02-04;2013-02-04 15:59:10;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;99140_moneybookerspsp_cc;8a83948a3c6ce40d013ca5eeb7920ee2;8826.1251.0994;USD;US ;2013-02-04;2013-02-04 15:59:10;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;99140_moneybookerspsp_cc;8a83948a3c6ce40d013ca5eeb69d0ed2;6077.3460.4050;USD;US ;2013-02-04;2013-02-04 15:59:10;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;24596_moneybookerspsp_cc;8a8394853c6ce22e013ca5eee33855db;0097.9462.5810;USD;US ;2013-02-04;2013-02-04 15:59:21;AMEX;2;0;2800;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;24596_moneybookerspsp_cc;8a8394853c6ce22e013ca5eee5b455e7;8344.2834.6642;USD;US ;2013-02-04;2013-02-04 15:59:22;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;99150_moneybookerspsp_cc;8a8394863c6ce411013ca5f678b52619;4626.4524.0082;USD;US ;2013-02-04;2013-02-04 16:07:38;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;99150_moneybookerspsp_cc;8a8394863c6ce411013ca5f67a1f2629;0503.2837.9666;USD;US ;2013-02-04;2013-02-04 16:07:39;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;99150_moneybookerspsp_cc;8a8394863c6ce411013ca5f6797c2624;6000.8419.3554;USD;US ;2013-02-04;2013-02-04 16:07:39;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;24598_moneybookerspsp_cc;8a8394833c6ce22c013ca5f69d8d1945;5885.4146.8946;USD;US ;2013-02-04;2013-02-04 16:07:48;AMEX;2;0;4800;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;24598_moneybookerspsp_cc;8a8394833c6ce22c013ca5f69f491951;0387.8565.5058;USD;US ;2013-02-04;2013-02-04 16:07:48;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RF;CC;21210_moneybookerspsp_cc;8a83948e3c6ce409013ca61518103711;5419.3436.2898;GBP;GB ;2013-02-04;2013-02-04 16:41:04;AMEX;2;5880;0;GBP;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;21210_moneybookerspsp_cc;8a83948e3c6ce409013ca6151969371b;6793.7331.6370;GBP;GB ;2013-02-04;2013-02-04 16:41:06;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;99252_moneybookerspsp_cc;8a83948b3c6ce22e013ca6bbfa8548ee;3809.6536.3986;USD;US ;2013-02-04;2013-02-04 19:43:22;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;99252_moneybookerspsp_cc;8a83948b3c6ce22e013ca6bbf9d348e9;9307.2117.7874;USD;US ;2013-02-04;2013-02-04 19:43:22;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;99252_moneybookerspsp_cc;8a83948b3c6ce22e013ca6bbf95648de;1060.8745.7042;USD;US ;2013-02-04;2013-02-04 19:43:22;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;24627_moneybookerspsp_cc;8a8394823c6ce408013ca6bc1b2d554e;2228.5688.0402;USD;US ;2013-02-04;2013-02-04 19:43:30;AMEX;2;0;4000;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;24627_moneybookerspsp_cc;8a8394823c6ce408013ca6bc1d2f555a;4977.3478.7346;USD;US ;2013-02-04;2013-02-04 19:43:31;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;99276_moneybookerspsp_cc;8a8394833c6ce22c013ca7041f387296;7698.9478.5298;USD;US ;2013-02-04;2013-02-04 21:02:10;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;99276_moneybookerspsp_cc;8a8394833c6ce22c013ca7042018729b;2201.3897.1410;USD;US ;2013-02-04;2013-02-04 21:02:10;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;99276_moneybookerspsp_cc;8a8394833c6ce22c013ca7041e98728b;2888.5844.8146;USD;US ;2013-02-04;2013-02-04 21:02:10;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;24635_moneybookerspsp_cc;8a8394843c6ce407013ca7043a6d4e2b;0236.4421.7618;USD;US ;2013-02-04;2013-02-04 21:02:17;AMEX;2;0;4000;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;24635_moneybookerspsp_cc;8a8394843c6ce407013ca7043c734e37;8482.7793.8450;USD;US ;2013-02-04;2013-02-04 21:02:18;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;99268_moneybookerspsp_cc;8a83948d3c6ce23c013ca7379da51533;7233.4535.0930;USD;US ;2013-02-04;2013-02-04 21:58:25;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;99268_moneybookerspsp_cc;8a83948d3c6ce23c013ca7379e0a1538;1735.8953.7042;USD;US ;2013-02-04;2013-02-04 21:58:25;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;99268_moneybookerspsp_cc;8a83948d3c6ce23c013ca7379d301528;3711.5803.2658;USD;US ;2013-02-04;2013-02-04 21:58:25;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;24644_moneybookerspsp_cc;8a8394883c6ce40f013ca737c14b1b34;8849.4349.5442;USD;US ;2013-02-04;2013-02-04 21:58:34;AMEX;2;0;12400;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;24644_moneybookerspsp_cc;8a8394883c6ce40f013ca737c3a81b40;3351.8768.1554;USD;US ;2013-02-04;2013-02-04 21:58:35;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;99345_moneybookerspsp_cc;8a8394883c6ce40f013ca79fde7d46d7;5705.3846.7602;USD;US ;2013-02-04;2013-02-04 23:52:17;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;99345_moneybookerspsp_cc;8a8394883c6ce40f013ca79fdd4746c7;9828.5532.8018;USD;US ;2013-02-04;2013-02-04 23:52:17;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;99345_moneybookerspsp_cc;8a8394883c6ce40f013ca79fdddc46d2;4330.9951.4130;USD;US ;2013-02-04;2013-02-04 23:52:17;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;24649_moneybookerspsp_cc;8a83948e3c6ce409013ca7a007504eb3;6612.6965.1730;USD;US ;2013-02-04;2013-02-04 23:52:27;AMEX;2;0;4800;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;24649_moneybookerspsp_cc;8a83948e3c6ce409013ca7a0097b4ebf;1115.1383.7842;USD;US ;2013-02-04;2013-02-04 23:52:28;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;99420_moneybookerspsp_cc;8a83948e3c6ce409013ca8768ada1ab9;6411.5376.9746;USD;US ;2013-02-05;2013-02-05 03:46:46;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;99420_moneybookerspsp_cc;8a83948e3c6ce409013ca8768b431ac4;0913.9795.5858;USD;US ;2013-02-05;2013-02-05 03:46:46;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;99420_moneybookerspsp_cc;8a83948e3c6ce409013ca8768c031ac9;9160.3167.6690;USD;US ;2013-02-05;2013-02-05 03:46:46;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;24674_moneybookerspsp_cc;8a83948a3c6ce40d013ca876a6370eac;9541.8306.5874;USD;US ;2013-02-05;2013-02-05 03:46:53;AMEX;2;0;1600;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;24674_moneybookerspsp_cc;8a83948a3c6ce40d013ca876a88c0eb8;4044.2725.1986;USD;US ;2013-02-05;2013-02-05 03:46:54;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;99449_moneybookerspsp_cc;8a8394853c6ce22e013ca8dc68a270eb;7278.2486.7602;USD;US ;2013-02-05;2013-02-05 05:38:02;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;99449_moneybookerspsp_cc;8a8394853c6ce22e013ca8dc679070db;9253.9336.3218;USD;US ;2013-02-05;2013-02-05 05:38:02;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;99449_moneybookerspsp_cc;8a8394853c6ce22e013ca8dc681570e6;3756.3754.9330;USD;US ;2013-02-05;2013-02-05 05:38:02;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;24680_moneybookerspsp_cc;8a83948e3c6ce409013ca8dc887a3f0f;1238.4509.1602;USD;US ;2013-02-05;2013-02-05 05:38:10;AMEX;2;0;2000;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;24680_moneybookerspsp_cc;8a83948e3c6ce409013ca8dc8b033f1b;9484.7881.2434;USD;US ;2013-02-05;2013-02-05 05:38:11;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;99492_moneybookerspsp_cc;8a8394833c6ce22c013ca974c0746c26;9984.4975.0290;USD;US ;2013-02-05;2013-02-05 08:24:26;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;99492_moneybookerspsp_cc;8a8394833c6ce22c013ca974c10e6c2b;4486.9393.6402;USD;US ;2013-02-05;2013-02-05 08:24:26;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;99492_moneybookerspsp_cc;8a8394833c6ce22c013ca974bff06c1b;1738.1602.9458;USD;US ;2013-02-05;2013-02-05 08:24:26;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;24687_moneybookerspsp_cc;8a83948b3c6ce22e013ca974e3707479;9914.7042.8434;USD;US ;2013-02-05;2013-02-05 08:24:35;AMEX;2;0;3200;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;24687_moneybookerspsp_cc;8a83948b3c6ce22e013ca974e53a7485;4417.1461.4546;USD;US ;2013-02-05;2013-02-05 08:24:35;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RF;CC;20738_moneybookerspsp_cc;8a83948a3c6ce40d013ca9d5f4912348;0779.6779.4450;GBP;GB ;2013-02-05;2013-02-05 10:10:36;AMEX;2;2600;0;GBP;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;20738_moneybookerspsp_cc;8a83948a3c6ce40d013ca9d5f61c2352;9026.0151.5282;GBP;GB ;2013-02-05;2013-02-05 10:10:37;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;99626_moneybookerspsp_cc;8a83948e3c6ce409013caab8be975b69;6873.2886.2482;USD;US ;2013-02-05;2013-02-05 14:18:19;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;99626_moneybookerspsp_cc;8a83948e3c6ce409013caab8be0b5b64;3780.9121.7170;USD;US ;2013-02-05;2013-02-05 14:18:19;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;99626_moneybookerspsp_cc;8a83948e3c6ce409013caab8bd5c5b59;9278.4703.1058;USD;US ;2013-02-05;2013-02-05 14:18:19;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;24727_moneybookerspsp_cc;8a8394883c6ce40f013caab8e5fb5293;3877.5489.3586;USD;US ;2013-02-05;2013-02-05 14:18:29;AMEX;2;0;4000;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;24727_moneybookerspsp_cc;8a8394883c6ce40f013caab8e864529f;6969.9253.8898;USD;US ;2013-02-05;2013-02-05 14:18:30;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;99661_moneybookerspsp_cc;8a8394823c6ce408013cab031517350a;5750.3056.7186;EUR;IT ;2013-02-05;2013-02-05 15:39:31;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;99661_moneybookerspsp_cc;8a8394823c6ce408013cab0315b03515;0252.7475.3298;EUR;IT ;2013-02-05;2013-02-05 15:39:31;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;99661_moneybookerspsp_cc;8a8394823c6ce408013cab03162f351a;8499.0847.4130;EUR;IT ;2013-02-05;2013-02-05 15:39:31;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;24737_moneybookerspsp_cc;8a83948a3c6ce40d013cab033dcf111d;9194.3325.7234;EUR;IT ;2013-02-05;2013-02-05 15:39:41;AMEX;2;0;4600;EUR;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;24737_moneybookerspsp_cc;8a83948a3c6ce40d013cab033fa11129;3696.7744.3346;EUR;IT ;2013-02-05;2013-02-05 15:39:42;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;99668_moneybookerspsp_cc;8a8394863c6ce411013cab1581042f97;2596.8601.5250;USD;US ;2013-02-05;2013-02-05 15:59:38;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;99668_moneybookerspsp_cc;8a8394863c6ce411013cab1580612f8c;8094.4182.9138;USD;US ;2013-02-05;2013-02-05 15:59:38;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;99668_moneybookerspsp_cc;8a8394863c6ce411013cab1581662f9c;5345.6392.2194;USD;US ;2013-02-05;2013-02-05 15:59:38;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;24739_moneybookerspsp_cc;8a8394903c6ce40e013cab159eef0e9c;4891.9833.0130;USD;US ;2013-02-05;2013-02-05 15:59:46;AMEX;2;0;3800;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;24739_moneybookerspsp_cc;8a8394903c6ce40e013cab15a1c30ea8;6266.3728.3602;USD;US ;2013-02-05;2013-02-05 15:59:47;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;99700_moneybookerspsp_cc;8a8394853c6ce22e013cab4ea9ee1aa2;2087.6716.4690;USD;US ;2013-02-05;2013-02-05 17:02:04;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;99700_moneybookerspsp_cc;8a8394853c6ce22e013cab4eaa891aad;4836.4507.1634;USD;US ;2013-02-05;2013-02-05 17:02:04;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;99700_moneybookerspsp_cc;8a8394853c6ce22e013cab4eab0f1ab2;6210.8402.5106;USD;US ;2013-02-05;2013-02-05 17:02:05;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;24748_moneybookerspsp_cc;8a8394823c6ce408013cab4ecd2b0480;9313.9541.2242;USD;US ;2013-02-05;2013-02-05 17:02:13;AMEX;2;0;1600;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;24748_moneybookerspsp_cc;8a8394823c6ce408013cab4ecff6048c;3816.3959.8354;USD;US ;2013-02-05;2013-02-05 17:02:14;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;99723_moneybookerspsp_cc;8a8394883c6ce40f013cab8899a91683;1339.7433.5762;USD;US ;2013-02-05;2013-02-05 18:05:21;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;99723_moneybookerspsp_cc;8a8394883c6ce40f013cab889ac21693;4088.5224.2706;USD;US ;2013-02-05;2013-02-05 18:05:21;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;99723_moneybookerspsp_cc;8a8394883c6ce40f013cab889a45168e;9586.0805.6594;USD;US ;2013-02-05;2013-02-05 18:05:21;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;24755_moneybookerspsp_cc;8a8394873c6ce230013cab88b9f5628a;7097.6838.8882;USD;US ;2013-02-05;2013-02-05 18:05:29;AMEX;2;0;7800;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;24755_moneybookerspsp_cc;8a8394873c6ce230013cab88bc396296;1600.1257.4994;USD;US ;2013-02-05;2013-02-05 18:05:30;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;99991_moneybookerspsp_cc;8a8394903c6ce40e013cae2829c44322;0330.6986.7282;CAD;CA ;2013-02-06;2013-02-06 06:18:53;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;99991_moneybookerspsp_cc;8a8394903c6ce40e013cae282bc84332;3079.4777.4226;CAD;CA ;2013-02-06;2013-02-06 06:18:53;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;99991_moneybookerspsp_cc;8a8394903c6ce40e013cae282ac3432d;8577.0358.8114;CAD;CA ;2013-02-06;2013-02-06 06:18:53;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;24803_moneybookerspsp_cc;8a83948a3c6ce40d013cae2854334ec6;5401.4444.3666;CAD;CA ;2013-02-06;2013-02-06 06:19:03;AMEX;2;0;5200;CAD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;24803_moneybookerspsp_cc;8a83948a3c6ce40d013cae2856d44ed2;6775.8339.7138;CAD;CA ;2013-02-06;2013-02-06 06:19:04;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;100026_moneybookerspsp_cc;8a8394843cae49e3013cae8d524b17b9;7037.2229.9666;USD;US ;2013-02-06;2013-02-06 08:09:22;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;100026_moneybookerspsp_cc;8a8394843cae49e3013cae8d51ac17b4;3944.8465.4354;USD;US ;2013-02-06;2013-02-06 08:09:22;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;100026_moneybookerspsp_cc;8a8394843cae49e3013cae8d50a617a9;9442.4046.8242;USD;US ;2013-02-06;2013-02-06 08:09:22;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;24809_moneybookerspsp_cc;8a8394843cae49e3013cae8d6d0917bf;1539.6648.5778;USD;US ;2013-02-06;2013-02-06 08:09:29;AMEX;2;0;4000;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;24809_moneybookerspsp_cc;8a8394843cae49e3013cae8d6f2217cb;9786.0020.6610;USD;US ;2013-02-06;2013-02-06 08:09:30;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;100059_moneybookerspsp_cc;8a8394863cae49e9013caef4c4fd4a79;4756.4863.1058;SEK;SE ;2013-02-06;2013-02-06 10:02:22;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;100059_moneybookerspsp_cc;8a8394863cae49e9013caef4c6774a89;0633.3177.0642;SEK;SE ;2013-02-06;2013-02-06 10:02:22;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;100059_moneybookerspsp_cc;8a8394863cae49e9013caef4c5c84a84;6130.8758.4530;SEK;SE ;2013-02-06;2013-02-06 10:02:22;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;24818_moneybookerspsp_cc;8a83948d3cae1361013caef4f18159d8;7293.8724.5842;SEK;SE ;2013-02-06;2013-02-06 10:02:33;AMEX;2;0;44000;SEK;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;24818_moneybookerspsp_cc;8a83948d3cae1361013caef4f36a59e4;1796.3143.1954;SEK;SE ;2013-02-06;2013-02-06 10:02:34;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;100124_moneybookerspsp_cc;8a83948a3cae49e4013cafa818cd4180;6717.9106.3314;JPY;JP ;2013-02-06;2013-02-06 13:18:14;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;100124_moneybookerspsp_cc;8a83948a3cae49e4013cafa819714185;1220.3524.9426;JPY;JP ;2013-02-06;2013-02-06 13:18:14;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;100124_moneybookerspsp_cc;8a83948a3cae49e4013cafa8182b4175;5343.5210.9842;JPY;JP ;2013-02-06;2013-02-06 13:18:14;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;24830_moneybookerspsp_cc;8a8394853cae1391013cafa83b194ca5;6036.0845.7490;JPY;JP ;2013-02-06;2013-02-06 13:18:23;AMEX;2;0;570000;JPY;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;24830_moneybookerspsp_cc;8a8394853cae1391013cafa83d3f4cb1;0538.5264.3602;JPY;JP ;2013-02-06;2013-02-06 13:18:24;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;100215_moneybookerspsp_cc;8a8394863cae49e9013cb069fa8e55fe;2258.2749.6210;USD;MX ;2013-02-06;2013-02-06 16:50:00;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;100215_moneybookerspsp_cc;8a8394863cae49e9013cb069f9c055f9;7755.8331.0098;USD;MX ;2013-02-06;2013-02-06 16:50:00;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;100215_moneybookerspsp_cc;8a8394863cae49e9013cb069f92d55ee;2945.4697.2946;USD;MX ;2013-02-06;2013-02-06 16:50:00;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;24863_moneybookerspsp_cc;8a8394883cae49ec013cb06a16de4b37;8715.3220.8402;USD;MX ;2013-02-06;2013-02-06 16:50:07;AMEX;2;0;5200;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;24863_moneybookerspsp_cc;8a8394883cae49ec013cb06a19654b43;3217.7639.4514;USD;MX ;2013-02-06;2013-02-06 16:50:08;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;100261_moneybookerspsp_cc;8a8394863cae49e9013cb0c2c69b167d;4256.2736.1554;USD;US ;2013-02-06;2013-02-06 18:27:00;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;100261_moneybookerspsp_cc;8a8394863cae49e9013cb0c2c808168d;0133.1050.1138;USD;US ;2013-02-06;2013-02-06 18:27:00;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;100261_moneybookerspsp_cc;8a8394863cae49e9013cb0c2c7221688;5630.6631.5026;USD;US ;2013-02-06;2013-02-06 18:27:00;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;24874_moneybookerspsp_cc;8a83948d3cae1361013cb0c2e6621a31;2856.3827.1250;USD;US ;2013-02-06;2013-02-06 18:27:08;AMEX;2;0;7200;USD;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;24874_moneybookerspsp_cc;8a83948d3cae1361013cb0c2e8a61a3d;7666.7460.8402;USD;US ;2013-02-06;2013-02-06 18:27:09;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RI;RM;100311_moneybookerspsp_cc;8a8394833cae137a013cb155c7c51a19;2246.2425.5250;USD;US ;2013-02-06;2013-02-06 21:07:34;TD;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;RG;CC;100311_moneybookerspsp_cc;8a8394833cae137a013cb155c6b31a09;2933.4373.1986;USD;US ;2013-02-06;2013-02-06 21:07:34;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;CF;CC;100311_moneybookerspsp_cc;8a8394833cae137a013cb155c73a1a14;7743.8006.9138;USD;US ;2013-02-06;2013-02-06 21:07:34;AMEX;2;0;000;XXX;2;000;4;00000;;4;;;;6;;6;;2;;
ACK;DB;CC;24890_moneybookerspsp_cc;8a83948a3cae49e4013cb155f04f171f;5883.5429.8130;USD;US ;2013-02-06;2013-02-06 21:07:44;AMEX;2;0;4800;USD;2;000;4;00000;;4;;;;6;;6;;2;;
